,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,song_title,artist,opinion
206,0.583,0.787,5,-4.23,1,0.0483,0.0364,6.86E-06,0.313,0.673,155.921,189947,4,A Song Was Born,Luke Combs,NA
207,0.439,0.615,6,-5.742,1,0.032,0.291,0,0.114,0.159,144.199,246547,4,My Song Will Never Die,Luke Combs,NA
208,0.708,0.731,3,-4.872,1,0.0345,0.0189,4.47E-06,0.129,0.379,116.975,239533,4,Where the Wild Things Are,Luke Combs,NA
209,0.532,0.489,4,-7.419,1,0.0311,0.149,0,0.237,0.32,139.807,229627,4,Love You Anyway,Luke Combs,NA
210,0.568,0.732,8,-6.062,1,0.0309,0.137,0,0.0894,0.52,168.072,207080,4,Take You With Me,Luke Combs,NA
211,0.712,0.603,8,-5.52,1,0.0262,0.186,0,0.115,0.67,97.994,265493,4,Fast Car,Luke Combs,NA
212,0.601,0.673,7,-5.418,1,0.027,0.0754,0,0.248,0.411,143.958,225693,4,Tattoo on a Sunburn,Luke Combs,NA
213,0.423,0.58,1,-4.959,1,0.0243,0.0554,2.92E-06,0.168,0.336,82.755,211053,3,5 Leaf Clover,Luke Combs,NA
214,0.493,0.759,0,-5.203,1,0.0346,0.0138,1.32E-05,0.793,0.456,110.064,235000,3,Fox in the Henhouse,Luke Combs,NA
215,0.585,0.411,0,-6.319,1,0.0278,0.577,0,0.115,0.266,148.041,202560,4,The Part,Luke Combs,NA
216,0.531,0.81,0,-5.475,1,0.0401,0.0502,3.95E-05,0.357,0.608,148.026,188524,4,Born With A Beer In My Hand,Morgan Wallen,NA
217,0.492,0.675,6,-5.456,1,0.0389,0.467,0,0.142,0.478,203.759,163855,4,Last Night,Morgan Wallen,NA
218,0.568,0.841,8,-3.802,1,0.0261,0.00514,0.000503,0.147,0.668,103.983,187047,4,Everything I Love,Morgan Wallen,NA
219,0.498,0.764,4,-5.006,1,0.0309,0.123,3.07E-05,0.119,0.489,147.984,191231,4,Man Made A Bar (feat. Eric Church),Morgan Wallen,NA
220,0.53,0.664,0,-5.648,1,0.0272,0.377,3.76E-05,0.0937,0.323,125.002,205183,4,Devil Don’t Know,Morgan Wallen,NA
221,0.613,0.914,7,-5.153,1,0.03,0.00522,2.21E-06,0.26,0.916,141.978,206865,4,One Thing At A Time,Morgan Wallen,NA
222,0.488,0.67,2,-5.759,1,0.0268,0.0969,0.00022,0.257,0.484,142.139,178704,4,’98 Braves,Morgan Wallen,NA
223,0.641,0.803,6,-5.781,0,0.0286,0.00232,3.86E-06,0.361,0.671,121.086,158004,4,Ain’t That Some,Morgan Wallen,NA
224,0.692,0.808,2,-3.757,1,0.0396,0.0834,3.75E-05,0.0913,0.802,143.977,181767,4,I Wrote The Book,Morgan Wallen,NA
225,0.425,0.738,6,-5.368,1,0.0342,0.0487,0.00173,0.107,0.267,156.288,225128,4,Tennessee Numbers,Morgan Wallen,NA
226,0.586,0.838,5,-4.892,1,0.0367,0.163,0.00016,0.0858,0.776,150.114,186465,4,Hope That’s True,Morgan Wallen,NA
227,0.544,0.826,1,-3.848,1,0.0288,0.0631,1.46E-05,0.113,0.596,142.029,205579,4,Whiskey Friends,Morgan Wallen,NA
228,0.613,0.765,2,-5.058,0,0.0318,0.259,4.28E-06,0.0832,0.343,139.993,182522,4,Sunrise,Morgan Wallen,NA
229,0.322,0.693,6,-4.366,1,0.0281,0.0884,0.000316,0.0853,0.228,83.233,187519,4,Keith Whitley,Morgan Wallen,NA
230,0.488,0.806,1,-4.451,1,0.0291,0.0119,6.02E-06,0.111,0.509,77.014,195326,4,In The Bible (feat. HARDY),Morgan Wallen,NA
231,0.732,0.839,9,-5.007,1,0.0345,0.265,0,0.602,0.629,119.724,157478,4,You Proof,Morgan Wallen,NA
232,0.53,0.678,6,-6.16,1,0.0278,0.506,6.23E-06,0.138,0.508,140.05,215572,4,Thought You Should Know,Morgan Wallen,NA
233,0.541,0.754,7,-5.453,1,0.0276,0.0653,0,0.109,0.37,90.904,191635,4,F150-50,Morgan Wallen,NA
234,0.704,0.677,5,-6.135,1,0.0288,0.426,3.29E-06,0.118,0.715,92.021,171495,4,Neon Star (Country Boy Lullaby),Morgan Wallen,NA
235,0.475,0.606,5,-4.906,1,0.03,0.0995,0.0171,0.0931,0.303,123.009,206138,3,I Deserve A Drink,Morgan Wallen,NA
236,0.564,0.829,6,-5.842,1,0.0281,0.0466,0.000184,0.118,0.393,122.038,223968,4,Wine Into Water,Morgan Wallen,NA
237,0.504,0.827,5,-5.48,1,0.0375,0.205,0,0.355,0.424,146.14,174741,4,Me + All Your Reasons,Morgan Wallen,NA
238,0.481,0.837,6,-4.763,1,0.0305,0.0765,1.02E-06,0.0834,0.56,76.033,198255,4,Tennessee Fan,Morgan Wallen,NA
239,0.485,0.78,2,-5.963,1,0.0292,0.00813,0.00321,0.0845,0.323,75.063,175159,4,Money On Me,Morgan Wallen,NA
240,0.656,0.757,3,-5.775,0,0.0308,0.492,0,0.117,0.429,139.971,177388,4,Thinkin’ Bout Me,Morgan Wallen,NA
241,0.664,0.649,6,-5.946,1,0.0252,0.00761,1.01E-05,0.179,0.68,113.087,158226,4,Single Than She Was,Morgan Wallen,NA
242,0.476,0.626,6,-5.643,1,0.0263,0.232,4.04E-05,0.165,0.461,80.03,162475,3,Days That End In Why,Morgan Wallen,NA
243,0.45,0.846,6,-4.091,1,0.0447,0.116,3.21E-05,0.263,0.598,160.045,193164,4,Last Drive Down Main,Morgan Wallen,NA
244,0.639,0.909,9,-4.176,1,0.048,0.145,0,0.144,0.554,114.04,138959,4,Me To Me,Morgan Wallen,NA
245,0.566,0.416,2,-6.811,1,0.0264,0.525,4.07E-06,0.129,0.245,116.997,225665,3,Don't Think Jesus,Morgan Wallen,NA
246,0.589,0.901,6,-4.513,1,0.0433,0.123,1.18E-05,0.167,0.746,83.878,189157,4,180 (Lifestyle),Morgan Wallen,NA
247,0.397,0.756,7,-6.14,1,0.0307,0.416,0.000113,0.0859,0.397,79.961,199108,3,Had It,Morgan Wallen,NA
248,0.624,0.766,8,-3.805,1,0.0359,0.199,8.62E-06,0.156,0.37,172.08,181621,4,Cowgirls (feat. ERNEST),Morgan Wallen,NA
249,0.558,0.492,7,-7.604,1,0.0273,0.316,3.13E-05,0.0729,0.134,86.031,175031,4,Good Girl Gone Missin’,Morgan Wallen,NA
250,0.526,0.764,2,-6.038,1,0.0298,0.0342,6.77E-05,0.136,0.243,103.001,193713,4,Outlook,Morgan Wallen,NA
251,0.415,0.573,1,-6.567,1,0.0286,0.28,0.00449,0.0966,0.322,80.95,183466,4,Dying Man,Morgan Wallen,NA
252,0.555,0.43,2,-9.105,1,0.0295,0.462,0.000191,0.0869,0.274,147.613,246133,4,Slow Burn,Kacey Musgraves,NA
253,0.699,0.808,3,-5.926,1,0.0296,0.579,7.16E-06,0.167,0.794,111.977,226667,4,Lonely Weekend,Kacey Musgraves,NA
254,0.689,0.614,4,-6.137,0,0.0306,0.252,1.95E-05,0.178,0.411,141.97,219053,4,Butterflies,Kacey Musgraves,NA
255,0.503,0.536,4,-7.229,1,0.0259,0.642,0.00143,0.111,0.21,90.966,241467,4,"Oh, What A World",Kacey Musgraves,NA
256,0.557,0.147,9,-14.173,1,0.103,0.903,0,0.176,0.482,55.513,78187,4,Mother,Kacey Musgraves,NA
257,0.623,0.631,10,-7.52,1,0.0352,0.266,7.2E-06,0.0931,0.273,121.973,256147,4,Love Is A Wild Thing,Kacey Musgraves,NA
258,0.447,0.429,1,-7.36,1,0.028,0.718,0.0163,0.105,0.074,116.521,216280,4,Space Cowboy,Kacey Musgraves,NA
259,0.642,0.657,10,-5.246,1,0.0333,0.249,0,0.111,0.658,90,243187,4,Happy & Sad,Kacey Musgraves,NA
260,0.677,0.616,1,-5.241,1,0.032,0.173,0,0.0427,0.736,89.988,154387,4,Velvet Elvis,Kacey Musgraves,NA
261,0.669,0.653,11,-5.675,1,0.0269,0.11,1.58E-05,0.0826,0.528,104.995,240427,4,Wonder Woman,Kacey Musgraves,NA
262,0.725,0.674,11,-5.254,0,0.0363,0.0325,3.55E-06,0.0531,0.773,120.057,213693,4,High Horse,Kacey Musgraves,NA
263,0.611,0.555,6,-6.372,0,0.0274,0.0952,0,0.11,0.413,88.969,198453,4,Golden Hour,Kacey Musgraves,NA
264,0.581,0.197,3,-7.697,1,0.0329,0.88,0,0.107,0.349,130.367,214293,4,Rainbow,Kacey Musgraves,NA
265,0.571,0.952,9,-4.258,1,0.0513,0.00222,0.000255,0.29,0.609,110.659,295333,4,Walk On Water,Aerosmith,NA
266,0.449,0.961,4,-4.305,1,0.0701,0.00854,0.00276,0.343,0.602,93.956,321827,4,Love In An Elevator - Single Version,Aerosmith,NA
267,0.615,0.942,9,-4.037,1,0.0502,0.164,0,0.0419,0.613,93.352,264507,4,Rag Doll,Aerosmith,1
268,0.522,0.738,0,-6.423,1,0.031,0.0286,5.8E-06,0.4,0.461,142.702,310533,4,What It Takes,Aerosmith,NA
269,0.587,0.967,2,-4.332,1,0.0382,0.102,6.22E-06,0.0358,0.96,126.215,264867,4,Dude (Looks Like A Lady),Aerosmith,NA
270,0.633,0.823,5,-5.792,1,0.0287,0.0516,0.000496,0.188,0.444,115.107,330533,4,Janie's Got A Gun,Aerosmith,NA
271,0.484,0.815,9,-4.013,1,0.0293,4.66E-05,0.15,0.315,0.494,105.736,309160,3,Cryin',Aerosmith,NA
272,0.329,0.769,0,-3.883,1,0.0332,0.00791,0.000884,0.406,0.252,139.347,356533,4,Amazing,Aerosmith,NA
273,0.436,0.792,9,-3.375,1,0.0341,0.0179,0,0.0828,0.459,77.523,240533,4,Blind Man,Aerosmith,NA
274,0.493,0.838,0,-4.509,1,0.0303,0.00668,3.18E-05,0.104,0.426,74.956,215867,4,Deuces Are Wild,Aerosmith,NA
275,0.56,0.973,2,-4.345,1,0.0466,0.0613,0.00161,0.394,0.829,126.854,244200,4,The Other Side - Single Version,Aerosmith,NA
276,0.417,0.814,6,-4.145,0,0.0322,0.0316,3.17E-06,0.128,0.453,161.969,316667,3,Crazy,Aerosmith,NA
277,0.588,0.902,11,-4.368,0,0.0428,0.00283,0.0295,0.355,0.715,122.894,251000,4,Eat The Rich,Aerosmith,NA
278,0.288,0.752,3,-5.942,1,0.0338,0.0324,0,0.0802,0.399,171.417,307373,4,Angel,Aerosmith,NA
279,0.341,0.862,2,-4.256,1,0.032,0.000437,0.563,0.218,0.29,84.42,381400,4,Livin' On The Edge,Aerosmith,NA
280,0.521,0.188,11,-6.301,1,0.0693,0.95,0,0.229,0.469,52.181,111509,4,Sycamore Tree,Kali Uchis,NA
281,0.613,0.703,5,-4.801,0,0.121,0.259,0.0168,0.36,0.515,150.279,192759,3,Call Me,Kali Uchis,NA
282,0.574,0.479,8,-7.776,1,0.0355,0.179,0.0803,0.106,0.303,115.263,208854,4,Melting,Kali Uchis,NA
283,0.738,0.535,2,-5.822,1,0.0472,0.115,0,0.215,0.447,95.03,206526,4,Lottery,Kali Uchis,NA
284,0.706,0.631,6,-4.292,1,0.0381,0.167,4.91E-06,0.155,0.603,81.004,251111,4,Know What I Want,Kali Uchis,NA
285,0.74,0.648,10,-4.987,0,0.0324,0.00824,0.000595,0.113,0.443,118.004,230593,4,Rush,Kali Uchis,NA
286,0.883,0.581,1,-7.287,1,0.0645,0.248,0.000146,0.0731,0.0958,119.98,198500,4,Ridin' Round,Kali Uchis,NA
287,0.583,0.508,9,-6.676,0,0.0619,0.0776,0,0.245,0.183,169.978,255184,3,Speed,Kali Uchis,NA
288,0.722,0.675,1,-5.61,0,0.0776,0.873,0.118,0.305,0.506,120.012,212000,4,Loner,Kali Uchis,NA
289,0.477,0.865,4,-5.559,1,0.0463,0.000137,0.619,0.64,0.397,159.976,331693,4,Halfway Home,TV On The Radio,NA
290,0.692,0.7,1,-5.657,0,0.0358,0.00751,8.2E-06,0.149,0.499,113.96,250613,4,Crying,TV On The Radio,NA
291,0.72,0.951,7,-5.469,1,0.0638,0.0475,1.91E-05,0.525,0.49,102.962,176107,4,Dancing Choose,TV On The Radio,NA
292,0.543,0.49,2,-6.04,1,0.0284,0.0208,1.16E-05,0.34,0.163,120.083,241773,4,Stork & Owl,TV On The Radio,NA
293,0.713,0.803,10,-5.835,0,0.0629,0.0137,3.98E-05,0.0953,0.552,110.062,251893,4,Golden Age,TV On The Radio,NA
294,0.433,0.462,1,-9.05,1,0.0299,0.774,0.0398,0.135,0.342,120.076,333667,4,Family Tree,TV On The Radio,NA
295,0.635,0.918,0,-5.007,1,0.0453,0.000857,6.56E-05,0.0542,0.764,129.994,265160,4,Red Dress,TV On The Radio,NA
296,0.568,0.777,6,-7.502,0,0.049,0.114,0.408,0.0914,0.285,101.942,336480,3,Love Dog,TV On The Radio,NA
297,0.587,0.83,1,-6.084,1,0.0571,0.00156,0.251,0.102,0.477,150.05,255747,4,Shout Me Out,TV On The Radio,NA
298,0.513,0.88,8,-4.028,0,0.0445,0.0308,0.0025,0.108,0.542,176.069,228707,4,DLZ,TV On The Radio,1
299,0.501,0.931,1,-6.522,1,0.0696,0.000888,7.97E-05,0.0303,0.639,120.035,354373,4,Lover's Day,TV On The Radio,NA
300,0.75,0.711,1,-6.536,1,0.0906,0.00855,0.000364,0.0707,0.553,122.01,256940,4,Latch,Disclosure,1
301,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34E-06,0.528,0.268,79.928,258299,4,Ojitos Lindos,Bad Bunny,1
302,0.801,0.475,7,-8.797,0,0.0516,0.141,1.73E-05,0.0639,0.234,98.047,213061,4,Efecto,Bad Bunny,1
303,0.849,0.584,1,-8.195,0,0.115,0.0929,6.18E-06,0.492,0.724,115.018,139041,4,Agosto,Bad Bunny,1
304,0.829,0.799,9,-5.389,1,0.0897,0.0151,0.000543,0.242,0.471,97.013,227629,4,Party,Bad Bunny,1
305,0.795,0.684,11,-3.971,0,0.0419,0.0225,0,0.658,0.419,114.011,237895,4,Tarot,Bad Bunny,1
306,0.646,0.703,4,-6.343,0,0.0777,0.0883,1.5E-06,0.0863,0.139,170.091,206344,4,Lo Siento BB:/,Tainy,1
307,0.861,0.645,6,-6.96,0,0.0743,0.423,0.000592,0.349,0.668,121.391,210989,5,Aguacero,Bad Bunny,1
308,0.872,0.588,0,-6.276,1,0.0492,0.275,0,0.17,0.93,142.004,230704,4,Yo No Soy Celoso,Bad Bunny,1
309,0.847,0.724,1,-5.41,1,0.298,0.0869,1.11E-06,0.118,0.396,94.601,216328,4,FINA,Bad Bunny,1
310,0.589,0.652,10,-7.498,1,0.373,0.704,0.00055,0.125,0.486,158.49,194960,4,CYANIDE,Daniel Caesar,1
311,0.838,0.535,11,-6.303,0,0.0432,0.0714,0.000302,0.208,0.894,119.946,224444,4,N Side,Steve Lacy,NA
312,0.424,0.606,6,-6.062,0,0.159,0.106,0.000272,0.144,0.397,213.788,342244,4,Some Girl (feat. Steve Lacy),GoldLink,1
313,0.646,0.682,7,-5.847,1,0.0759,0.683,4.84E-06,0.107,0.421,131.895,176732,4,Peach,Kevin Abstract,1
314,0.414,0.473,11,-8.911,0,0.116,0.663,0.0523,0.128,0.409,100,129698,4,C U Girl,Steve Lacy,1
315,0.629,0.676,1,-7.088,0,0.191,0.53,0.000325,0.701,0.497,90.377,152041,4,Love Is Only a Feeling,Joey Bada$$,1
316,0.784,0.554,7,-6.417,1,0.03,0.00548,0.254,0.0995,0.634,104.01,118393,4,Some,Steve Lacy,1
317,0.581,0.21,8,-10.426,1,0.0321,0.768,0,0.369,0.452,80.099,249668,4,Self Control,Frank Ocean,1
318,0.575,0.386,9,-9.584,0,0.037,0.785,0.000289,0.229,0.466,116.408,249191,4,Ivy,Frank Ocean,1
319,0.469,0.289,5,-10.625,0,0.0366,0.85,2.48E-06,0.161,0.258,133.805,257380,4,Solo,Frank Ocean,1
320,0.35,0.12,3,-11.104,0,0.0393,0.982,0.000289,0.103,0.121,68.995,202200,4,Cayendo (Side A - Acoustic),Frank Ocean,1
321,0.776,0.503,0,-5.732,0,0.237,0.874,0,0.112,0.473,110.134,210285,4,Chanel,Frank Ocean,1
322,0.545,0.545,9,-7.362,1,0.107,0.667,5.48E-05,0.417,0.549,159.94,184516,3,Pink + White,Frank Ocean,1
323,0.633,0.395,8,-9.638,1,0.0857,0.692,0.000222,0.108,0.123,138.023,314075,4,Nikes,Frank Ocean,1
324,0.501,0.0958,0,-15.605,1,0.0433,0.77,0,0.298,0.204,108.741,248808,4,White Ferrari,Frank Ocean,1
325,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747,4,Thinkin Bout You,Frank Ocean,1
326,0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,302347,4,Novacane,Frank Ocean,1
327,0.43,0.296,3,-13.645,1,0.0583,0.882,6.21E-06,0.104,0.386,129.048,184600,4,Skyline To,Frank Ocean,1
328,0.701,0.417,6,-7.818,0,0.0329,0.0888,0.000648,0.375,0.186,95.003,194840,4,Forrest Gump,Frank Ocean,1
329,0.272,0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507,161840,4,Come Back to Earth,Mac Miller,1
330,0.359,0.367,9,-7.684,1,0.0335,0.738,1.43E-06,0.0736,0.104,83.331,175453,4,Bad Religion,Frank Ocean,1
331,0.529,0.608,7,-7.809,1,0.0811,0.166,0.0185,0.109,0.616,125.017,148760,4,Sierra Leone,Frank Ocean,1
332,0.394,0.433,8,-13.473,1,0.374,0.485,7.81E-05,0.817,0.394,118.988,184080,1,Pilot Jones,Frank Ocean,1
333,0.642,0.527,2,-9.444,1,0.0534,0.808,4.28E-05,0.154,0.566,133.062,261291,4,ENTROPY,Daniel Caesar,1
334,0.377,0.253,4,-11.155,0,0.0387,0.975,0.000259,0.101,0.367,125.403,334570,3,Seigfried,Frank Ocean,1
335,0.399,0.0969,6,-12.578,1,0.0509,0.929,0.000168,0.121,0.0758,109.54,177922,4,Godspeed,Frank Ocean,1
336,0.593,0.37,11,-11.674,0,0.397,0.832,0,0.108,0.312,135.391,262360,4,Purity (feat. Frank Ocean),A$AP Rocky,1
337,0.453,0.538,1,-8.212,1,0.0638,0.449,0,0.19,0.516,122.973,204533,4,SUGAR,BROCKHAMPTON,1
338,0.861,0.647,7,-7.425,1,0.0675,0.594,0.661,0.114,0.67,158.037,133680,4,In My Room,Frank Ocean,1
339,0.444,0.152,8,-12.87,0,0.0471,0.953,8.85E-05,0.0966,0.227,115.95,231040,1,Dear April (Side A - Acoustic),Frank Ocean,1
340,0.4,0.65,5,-6.104,0,0.0466,0.0118,7.62E-05,0.791,0.15,107.989,592920,4,Pyramids,Frank Ocean,1
341,0.721,0.707,6,-6.364,1,0.0595,0.181,3.68E-06,0.143,0.743,125.005,158206,4,Sundress,A$AP Rocky,1
342,0.596,0.575,11,-8.325,0,0.0514,0.0861,0.000153,0.334,0.34,98.265,127921,3,BEST INTEREST,"Tyler, The Creator",1
343,0.516,0.546,5,-9.105,1,0.249,0.814,4.5E-06,0.0995,0.515,78.267,271733,4,Small Worlds,Mac Miller,1
344,0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,345133,4,Self Care,Mac Miller,1
345,0.468,0.652,0,-4.912,1,0.0722,0.333,0.000318,0.55,0.39,140.223,588139,4,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),"Tyler, The Creator",1
346,0.69,0.462,8,-8.054,1,0.13,0.343,0.00218,0.113,0.325,157.655,245640,4,Hurt Feelings,Mac Miller,1
347,0.791,0.557,7,-9.622,0,0.0698,0.54,0,0.103,0.284,119.973,345213,4,Jet Fuel,Mac Miller,1
348,0.467,0.41,2,-12.028,1,0.185,0.328,4.28E-05,0.113,0.136,95.931,500960,4,"God Is Fair, Sexy Nasty (feat. Kendrick Lamar)",Mac Miller,1
349,0.656,0.33,8,-8.771,1,0.162,0.818,0.00386,0.107,0.349,119.057,250120,4,Wings,Mac Miller,1
350,0.622,0.229,1,-11.322,1,0.0445,0.768,0.00906,0.134,0.0998,81.87,237093,4,Dunno,Mac Miller,1
351,0.533,0.496,6,-9.363,0,0.517,0.77,0.000164,0.0969,0.173,155.158,347987,4,2009,Mac Miller,1
352,0.828,0.182,1,-13.066,0,0.166,0.754,0.0706,0.15,0.231,147.279,330507,4,Surf,Mac Miller,1
353,0.61,0.0316,9,-15.186,1,0.0486,0.896,0.00461,0.108,0.37,151.964,170360,4,Circles,Mac Miller,1
354,0.682,0.281,5,-14.267,1,0.126,0.804,0.359,0.106,0.475,82.954,287871,4,Right,Mac Miller,1
355,0.583,0.499,10,-10.086,1,0.0261,0.591,0.0104,0.33,0.342,155.199,217868,3,That's On Me,Mac Miller,1
356,0.762,0.054,2,-16.735,0,0.0503,0.947,0,0.124,0.339,96.838,160267,4,Once A Day,Mac Miller,1
357,0.505,0.391,3,-11.599,1,0.0416,0.669,0.052,0.113,0.36,135.12,254099,4,Floating,Mac Miller,1
358,0.704,0.478,9,-6.562,1,0.047,0.771,0.000516,0.0875,0.42,128.789,133560,4,She Wants My Money,Dominic Fike,1
359,0.756,0.394,4,-7.321,0,0.0956,0.945,0.0371,0.12,0.197,70.027,127055,4,Superstar Sh*t,Dominic Fike,1
360,0.847,0.275,5,-6.44,1,0.113,0.61,0,0.0737,0.764,85.007,173349,4,Stop Selling Her Drugs (feat. Dominic Fike),Bakar,1
361,0.379,0.561,9,-6.451,1,0.0608,0.481,0.0113,0.11,0.148,189.542,197847,4,Politics & Violence,Dominic Fike,1
362,0.595,0.657,1,-6.498,0,0.183,0.462,0.000597,0.437,0.718,156.093,273151,4,BLEACH,BROCKHAMPTON,1
363,0.819,0.458,4,-10.223,0,0.167,0.582,0.173,0.128,0.232,122.981,268893,4,DHL,Frank Ocean,1
364,0.622,0.515,8,-7.959,0,0.145,0.144,0.0165,0.194,0.217,168.265,263870,4,Chewing Gum,Blood Orange,1
365,0.567,0.436,9,-10.326,1,0.0571,0.778,0,0.188,0.252,149.987,318533,4,TOO DEEP TO TURN BACK,Daniel Caesar,1
366,0.514,0.204,11,-8.917,0,0.0665,0.66,0.00457,0.262,0.247,123.111,230585,5,COMPLEXITIES,Daniel Caesar,1
367,0.448,0.328,7,-11.132,1,0.0351,0.803,9.34E-05,0.347,0.209,113.941,305081,3,Death & Taxes,Daniel Caesar,1
368,0.457,0.551,5,-9.36,0,0.167,0.427,1.15E-06,0.113,0.428,89.87,307151,4,Nights,Frank Ocean,1
369,0.447,0.625,10,-8.212,0,0.323,0.0351,0.000727,0.243,0.261,67.104,440013,4,"Palace/Curse (feat. Tyler, The Creator & Steve Lacy)",The Internet,1
370,0.392,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569,268813,3,Pink Matter,Frank Ocean,1
371,0.479,0.558,11,-6.074,1,0.179,0.227,0,0.0808,0.8,83.465,262680,4,Sweet Life,Frank Ocean,1
372,0.589,0.279,4,-11.209,1,0.0408,0.911,0.000128,0.087,0.333,115.656,263795,4,SUPERPOSITION,Daniel Caesar,1
373,0.51,0.0671,3,-12.163,0,0.0689,0.744,0,0.166,0.197,106.017,122933,3,White (feat. Frank Ocean),Odd Future,1
374,0.839,0.583,1,-5.941,1,0.268,0.239,0,0.262,0.564,87.99,636213,4,Oldie,Odd Future,1
375,0.414,0.544,5,-9.455,1,0.102,0.636,1.71E-05,0.0813,0.0569,171.867,150613,4,Dangerous (feat. Kid Cudi),ScHoolboy Q,1
376,0.302,0.669,1,-9.404,1,0.238,0.275,3.58E-05,0.369,0.127,164.8,183120,5,Kids Turned Out Fine,A$AP Rocky,1
377,0.729,0.504,8,-6.784,0,0.0321,0.401,1.44E-06,0.121,0.305,110.011,197001,4,Cudi Montage,KIDS SEE GHOSTS,1
378,0.51,0.503,10,-8.756,0,0.242,0.0216,0.002,0.108,0.193,153.582,243773,4,Chum,Earl Sweatshirt,1
379,0.959,0.524,9,-8.145,0,0.274,0.316,0,0.274,0.84,119.933,215792,4,Blow My High (Members Only),Kendrick Lamar,1
380,0.667,0.508,5,-10.337,1,0.451,0.341,0,0.644,0.093,89.436,258827,3,untitled 02 | 06.23.2014.,Kendrick Lamar,1
381,0.67,0.7,1,-7.893,1,0.196,0.576,5.34E-06,0.226,0.648,69.986,160293,4,YAH.,Kendrick Lamar,1
382,0.85,0.524,11,-9.375,0,0.204,0.25,2.46E-06,0.114,0.686,120.004,235507,4,untitled 08 | 09.06.2014.,Kendrick Lamar,1
383,0.377,0.506,11,-4.773,0,0.157,0.00889,1.15E-06,0.482,0.787,145.254,141000,4,Shattered Dreams,Earl Sweatshirt,1
384,0.568,0.619,1,-6.899,1,0.414,0.138,1.67E-06,0.11,0.293,170.115,254200,4,XXX. FEAT. U2.,Kendrick Lamar,1
385,0.588,0.479,1,-7.039,1,0.281,0.604,7.2E-06,0.527,0.434,150.414,460573,4,FEAR.,Kendrick Lamar,1
386,0.746,0.798,0,-8.382,1,0.349,0.137,0,0.139,0.553,109.968,214827,4,FEEL.,Kendrick Lamar,NA
387,0.678,0.562,3,-9.197,0,0.508,0.193,0,0.104,0.566,94.241,307880,4,LUST.,Kendrick Lamar,NA
388,0.706,0.557,0,-5.8,1,0.0813,0.0347,0,0.276,0.205,132.98,248827,4,GOD.,Kendrick Lamar,1
389,0.503,0.755,1,-4.811,1,0.265,0.0307,0,0.266,0.807,79.422,136440,4,Molasses (feat. RZA),Earl Sweatshirt,1
390,0.716,0.568,2,-8.904,1,0.212,0.278,1.98E-06,0.385,0.905,136.894,205800,4,Sunday (feat. Frank Ocean),Earl Sweatshirt,1
391,0.541,0.748,2,-6.321,1,0.31,0.00141,3.1E-06,0.322,0.351,79.616,196427,4,"Whoa (feat. Tyler, The Creator)",Earl Sweatshirt,NA
392,0.584,0.546,2,-9.321,1,0.0762,0.444,0,0.355,0.355,136.335,242747,4,Hun43rd,A$AP Rocky,1
393,0.478,0.326,3,-10.992,1,0.0693,0.468,0.000221,0.323,0.338,137.04,314653,4,Changes,A$AP Rocky,1
394,0.643,0.646,10,-2.442,0,0.0629,0.0393,0,0.109,0.35,80.174,123040,4,No Mistakes,Kanye West,1
395,0.653,0.71,8,-8.444,1,0.0555,0.33,0,0.143,0.41,122.04,238053,4,Excuse Me,A$AP Rocky,1
396,0.556,0.432,3,-8.551,1,0.545,0.495,0,0.308,0.352,164.235,205547,4,Wouldn't Leave,Kanye West,1
397,0.415,0.831,10,-6.837,0,0.36,0.193,0,0.0768,0.583,139.63,169560,4,Peso,A$AP Rocky,1
398,0.597,0.427,5,-6.764,0,0.0536,0.18,1.33E-05,0.121,0.0997,120.085,220133,4,LVL,A$AP Rocky,1
399,0.639,0.628,6,-7.578,0,0.0399,0.0381,0,0.386,0.43,90.482,237507,4,Flashing Lights,Kanye West,1
400,0.402,0.526,9,-6.741,0,0.0904,0.113,8.33E-06,0.105,0.312,81.404,339067,4,90210 (feat. Kacy Hill),Travis Scott,NA
401,0.69,0.521,10,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028,292799,4,No Role Modelz,J. Cole,1
402,0.796,0.766,7,-5.974,1,0.238,0.0742,0,0.0827,0.558,110.034,219333,4,Alright,Kendrick Lamar,1
403,0.657,0.734,8,-4.832,0,0.484,0.149,0,0.139,0.434,91.03,223507,4,All Falls Down,Kanye West,1
404,0.669,0.419,1,-6.724,0,0.522,0.376,0,0.187,0.0397,109.813,215320,4,Violent Crimes,Kanye West,1
405,0.596,0.62,5,-6.133,0,0.039,0.0122,0,0.82,0.102,80.029,271600,4,Can't Tell Me Nothing,Kanye West,1
406,0.435,0.76,8,-4.935,0,0.0721,0.0175,0,0.158,0.206,80.082,351947,4,Devil In A New Dress,Kanye West,1
